datetime,open,high,low,close,volume
2023-10-05,4259.31006,4267.12988,4225.91016,4258.18994,3581470000
2023-10-04,4233.83008,4268.5,4220.47998,4263.75,3777600000
2023-10-03,4269.75,4281.1499,4216.4502,4229.4502,3953830000
2023-10-02,4284.52002,4300.58008,4260.20996,4288.39014,3938660000
2023-09-29,4328.18018,4333.1499,4274.85986,4288.0498,3865960000
2023-09-28,4269.6499,4317.27002,4264.37988,4299.7002,3846230000
2023-09-27,4282.62988,4292.06982,4238.62988,4274.50977,3875880000
2023-09-26,4312.87988,4313.00977,4265.97998,4273.52979,3472340000
2023-09-25,4310.62012,4338.50977,4302.7002,4337.43994,3195650000
2023-09-22,4341.74023,4357.3999,4316.49023,4320.06006,3349570000
2023-09-21,4374.35986,4375.7002,4329.16992,4330.0,3662340000
2023-09-20,4452.81006,4461.02979,4401.37988,4402.2002,3308450000
2023-09-19,4445.41016,4449.8501,4416.60986,4443.9502,3614880000
2023-09-18,4445.12988,4466.35986,4442.10986,4453.52979,3161230000
2023-09-15,4497.97998,4497.97998,4447.20996,4450.31982,6932230000
2023-09-14,4487.77979,4511.99023,4478.68994,4505.1001,3648720000
2023-09-13,4462.6499,4479.39014,4453.52002,4467.43994,3529430000
2023-09-12,4473.27002,4487.10986,4456.83008,4461.8999,3435740000
2023-09-11,4480.97998,4490.77002,4467.89014,4487.45996,3369920000
2023-09-08,4451.2998,4473.52979,4448.37988,4457.49023,3259290000
2023-09-07,4434.5498,4457.81006,4430.45996,4451.14014,3763760000
2023-09-06,4490.3501,4490.3501,4442.37988,4465.47998,3418850000
2023-09-05,4510.06006,4514.29004,4496.00977,4496.83008,3526250000
2023-09-01,4530.6001,4541.25,4501.3501,4515.77002,3246260000
2023-08-31,4517.00977,4532.25977,4507.39014,4507.66016,3946360000
2023-08-30,4500.33984,4521.6499,4493.58984,4514.87012,3064110000
2023-08-29,4432.75,4500.14014,4431.68018,4497.62988,3354820000
2023-08-28,4426.02979,4439.56006,4414.97998,4433.31006,2957230000
2023-08-25,4389.37988,4418.45996,4356.29004,4405.70996,3296180000
2023-08-24,4455.16016,4458.2998,4375.5498,4376.31006,3723470000
2023-08-23,4396.43994,4443.18018,4396.43994,4436.00977,3837270000
2023-08-22,4415.33008,4418.58984,4382.77002,4387.5498,3522760000
2023-08-21,4380.27979,4407.5498,4360.2998,4399.77002,3726850000
2023-08-18,4344.87988,4381.81982,4335.31006,4369.70996,3940400000
2023-08-17,4416.31982,4421.16992,4364.83008,4370.35986,3943700000
2023-08-16,4433.79004,4449.9502,4403.5498,4404.33008,3753910000
2023-08-15,4478.87012,4478.87012,4432.18994,4437.85986,3832250000
2023-08-14,4458.12988,4490.33008,4453.43994,4489.72021,3896410000
2023-08-11,4450.68994,4476.22998,4443.97998,4464.0498,3753290000
2023-08-10,4487.16016,4527.37012,4457.91992,4468.83008,4504370000
2023-08-09,4501.56982,4502.43994,4461.33008,4467.70996,3803100000
2023-08-08,4498.02979,4503.31006,4464.39014,4499.37988,3884910000
2023-08-07,4491.58008,4519.83984,4491.1499,4518.43994,3493920000
2023-08-04,4513.95996,4540.33984,4474.5498,4478.02979,4143310000
2023-08-03,4494.27002,4519.49023,4485.54004,4501.89014,4149120000
2023-08-02,4550.93018,4550.93018,4505.75,4513.39014,4270710000
2023-08-01,4578.83008,4584.62012,4567.52979,4576.72998,4042370000
2023-07-31,4584.81982,4594.22021,4573.14014,4588.95996,4503600000
2023-07-28,4565.75,4590.16016,4564.00977,4582.22998,3981010000
2023-07-27,4598.25977,4607.06982,4528.56006,4537.41016,4553210000
2023-07-26,4558.95996,4582.47021,4547.58008,4566.75,3990290000
2023-07-25,4555.18994,4580.62012,4552.41992,4567.45996,3812470000
2023-07-24,4543.39014,4563.41016,4541.29004,4554.64014,3856250000
2023-07-21,4550.16016,4555.0,4535.79004,4536.33984,3570190000
2023-07-20,4554.37988,4564.74023,4527.56006,4534.87012,3761770000
2023-07-19,4563.87012,4578.43018,4557.47998,4565.72021,4115670000
2023-07-18,4521.77979,4562.2998,4514.58984,4554.97998,4090010000
2023-07-17,4508.85986,4532.8501,4504.8999,4522.79004,3538240000
2023-07-14,4514.60986,4527.75977,4499.56006,4505.41992,3647450000
2023-07-13,4491.5,4517.37988,4489.35986,4510.04004,3839530000
2023-07-12,4467.68994,4488.33984,4463.22998,4472.16016,3920290000
2023-07-11,4415.5498,4443.64014,4408.45996,4439.25977,3624220000
2023-07-10,4394.22998,4412.6001,4389.91992,4409.52979,3429600000
2023-07-07,4404.54004,4440.39014,4397.3999,4398.9502,3630480000
2023-07-06,4422.62012,4422.62012,4385.0498,4411.58984,3682020000
2023-07-05,4442.04004,4454.06006,4436.60986,4446.81982,3482620000
2023-07-03,4450.47998,4456.45996,4442.29004,4455.58984,2034280000
2023-06-30,4422.43994,4458.47998,4422.43994,4450.37988,3923450000
2023-06-29,4374.93994,4398.39014,4371.97021,4396.43994,3696660000
2023-06-28,4367.47998,4390.3501,4360.22021,4376.85986,3739330000
2023-06-27,4337.35986,4384.41992,4335.0,4378.41016,3573500000
2023-06-26,4344.83984,4362.06006,4328.08008,4328.81982,3415030000
2023-06-23,4354.16992,4366.5498,4341.33984,4348.33008,6053620000
2023-06-22,4355.3999,4382.25,4351.81982,4381.89014,3511000000
2023-06-21,4380.00977,4386.22021,4360.14014,4365.68994,3709330000
2023-06-20,4396.10986,4400.1499,4367.18994,4388.70996,4055790000
2023-06-16,4440.9502,4448.47021,4407.43994,4409.58984,6848600000
2023-06-15,4365.33008,4439.2002,4362.6001,4425.83984,4176690000
2023-06-14,4366.29004,4391.81982,4337.8501,4372.58984,4252110000
2023-06-13,4352.60986,4375.37012,4349.31006,4369.00977,4275400000
2023-06-12,4308.31982,4340.12988,4304.37012,4338.93018,3945670000
2023-06-09,4304.87988,4322.62012,4291.7002,4298.85986,3786510000
2023-06-08,4268.68994,4298.00977,4261.06982,4293.93018,3826740000
2023-06-07,4285.47021,4299.18994,4263.95996,4267.52002,4537800000
2023-06-06,4271.33984,4288.33008,4263.08984,4283.8501,3996560000
2023-06-05,4282.99023,4299.27979,4266.81982,4273.79004,3813290000
2023-06-02,4241.00977,4290.66992,4241.00977,4282.37012,4454200000
2023-06-01,4183.02979,4232.43018,4171.64014,4221.02002,4391860000
2023-05-31,4190.74023,4195.43994,4166.1499,4179.83008,5980670000
2023-05-30,4226.70996,4231.1001,4192.18018,4205.52002,4228510000
2023-05-26,4156.16016,4212.87012,4156.16016,4205.4502,3715460000
2023-05-25,4155.70996,4165.74023,4129.72998,4151.27979,4147760000
2023-05-24,4132.95996,4132.95996,4103.97998,4115.24023,3739160000
2023-05-23,4176.7998,4185.68018,4142.54004,4145.58008,4155320000
2023-05-22,4190.77979,4209.22021,4179.68018,4192.62988,3728520000
2023-05-19,4204.1499,4212.91016,4180.2002,4191.97998,4041900000
2023-05-18,4157.68018,4202.2002,4153.5,4198.0498,3980500000
2023-05-17,4122.8501,4164.66992,4113.62012,4158.77002,4039080000
2023-05-16,4127.9502,4135.54004,4109.85986,4109.8999,3654200000
2023-05-15,4126.6499,4141.25,4110.27002,4136.27979,3562170000
2023-05-12,4138.54004,4143.74023,4099.12012,4124.08008,3533740000
2023-05-11,4132.24023,4132.7998,4109.29004,4130.62012,3752900000
2023-05-10,4143.74023,4154.27979,4098.91992,4137.64014,4057160000
2023-05-09,4124.25,4130.3501,4116.6499,4119.16992,3810140000
2023-05-08,4136.97998,4142.2998,4123.81006,4138.12012,3641640000
2023-05-05,4084.72998,4147.02002,4084.72998,4136.25,4186270000
2023-05-04,4082.55005,4082.61011,4048.28003,4061.21997,4920090000
2023-05-03,4122.25,4148.2998,4088.86011,4090.75,4246510000
2023-05-02,4164.1001,4164.1001,4089.71997,4119.58008,4486130000
2023-05-01,4166.79004,4186.91992,4164.12012,4167.87012,3321370000
2023-04-28,4129.62988,4170.06006,4127.18018,4169.47998,4087800000
2023-04-27,4075.29004,4138.24023,4075.29004,4135.3501,3750550000
2023-04-26,4087.78003,4089.66992,4049.3501,4055.98999,3837030000
2023-04-25,4126.43018,4126.43018,4071.37988,4071.62988,3978640000
2023-04-24,4132.06982,4142.41016,4117.77002,4137.04004,3290940000
2023-04-21,4132.14014,4138.02002,4113.85986,4133.52002,3611750000
2023-04-20,4130.47998,4148.56982,4114.56982,4129.79004,3772080000
2023-04-19,4139.33008,4162.56982,4134.49023,4154.52002,3572560000
2023-04-18,4164.25977,4169.47998,4140.35986,4154.87012,3536640000
2023-04-17,4137.16992,4151.72021,4123.18018,4151.31982,3611180000
2023-04-14,4140.10986,4163.18994,4113.2002,4137.64014,3575690000
2023-04-13,4100.04004,4150.25977,4099.3999,4146.22021,3596590000
2023-04-12,4121.72021,4134.37012,4086.93994,4091.94995,3633120000
2023-04-11,4110.29004,4124.25977,4102.60986,4108.93994,3665830000
2023-04-10,4085.19995,4109.5,4072.55005,4109.10986,3423650000
2023-04-06,4081.1499,4107.31982,4069.84009,4105.02002,3486690000
2023-04-05,4094.5,4099.68994,4072.56006,4090.37988,3968020000
2023-04-04,4128.02979,4133.12988,4086.87012,4100.6001,4227800000
2023-04-03,4102.2002,4127.66016,4098.79004,4124.50977,4234700000
2023-03-31,4056.17993,4110.75,4056.17993,4109.31006,4525120000
2023-03-30,4046.73999,4057.8501,4032.1001,4050.83008,3930860000
2023-03-29,3999.53003,4030.59009,3999.53003,4027.81006,4145250000
2023-03-28,3974.12988,3979.19995,3951.53003,3971.27002,4014600000
2023-03-27,3982.92993,4003.83008,3970.48999,3977.53003,4233540000
2023-03-24,3939.20996,3972.73999,3909.15991,3970.98999,4583970000
2023-03-23,3959.20996,4007.65991,3919.05005,3948.71997,4991600000
2023-03-22,4002.04004,4039.48999,3936.16992,3936.96997,4533010000
2023-03-21,3975.88989,4009.08008,3971.18994,4002.87012,4920240000
2023-03-20,3917.46997,3956.62012,3916.88989,3951.57007,5347140000
2023-03-17,3958.68994,3958.90991,3901.27002,3916.63989,9354280000
2023-03-16,3878.92993,3964.45996,3864.11011,3960.28003,5695790000
2023-03-15,3876.73999,3894.26001,3838.23999,3891.92993,6594010000
2023-03-14,3894.01001,3937.29004,3873.62988,3919.29004,5665870000
2023-03-13,3835.12012,3905.05005,3808.86011,3855.76001,6558020000
2023-03-10,3912.77002,3934.05005,3846.32007,3861.59009,5518190000
2023-03-09,3998.65991,4017.81006,3908.69995,3918.32007,4445260000
2023-03-08,3987.55005,4000.40991,3969.76001,3992.01001,3535570000
2023-03-07,4048.26001,4050.0,3980.31006,3986.37012,3922500000
2023-03-06,4055.1499,4078.48999,4044.61011,4048.41992,4000870000
2023-03-03,3998.02002,4048.29004,3995.16992,4045.63989,4084730000
2023-03-02,3938.67993,3990.84009,3928.15991,3981.3501,4244900000
2023-03-01,3963.34009,3971.72998,3939.05005,3951.38989,4249480000
2023-02-28,3977.18994,3997.5,3968.97998,3970.1499,5043400000
2023-02-27,3992.36011,4018.05005,3973.55005,3982.23999,3836950000
2023-02-24,3973.23999,3978.25,3943.08008,3970.04004,3877700000
2023-02-23,4018.6001,4028.30005,3969.18994,4012.32007,3952940000
2023-02-22,4001.83008,4017.37012,3976.8999,3991.05005,4079320000
2023-02-21,4052.3501,4052.3501,3995.18994,3997.34009,4121590000
2023-02-17,4077.38989,4081.51001,4047.94995,4079.09009,4045480000
2023-02-16,4114.75,4136.54004,4089.48999,4090.40991,4143660000
2023-02-15,4119.5,4148.10986,4103.97998,4147.6001,4075980000
2023-02-14,4126.7002,4159.77002,4095.01001,4136.12988,3929200000
2023-02-13,4096.62012,4138.8999,4092.66992,4137.29004,3448620000
2023-02-10,4068.91992,4094.36011,4060.79004,4090.45996,3891520000
2023-02-09,4144.25,4156.22998,4069.66992,4081.5,4270200000
2023-02-08,4153.47021,4156.8501,4111.66992,4117.85986,4029820000
2023-02-07,4105.3501,4176.54004,4088.38989,4164.0,4355860000
2023-02-06,4119.56982,4124.62988,4093.37988,4111.08008,4114240000
2023-02-03,4136.68994,4182.35986,4123.35986,4136.47998,4694510000
2023-02-02,4158.68018,4195.43994,4141.87988,4179.75977,5624360000
2023-02-01,4070.07007,4148.9502,4037.19995,4119.20996,4856930000
2023-01-31,4020.8501,4077.15991,4020.43994,4076.6001,4679320000
2023-01-30,4049.27002,4063.8501,4015.55005,4017.77002,3802000000
2023-01-27,4053.71997,4094.20996,4048.69995,4070.56006,3907760000
2023-01-26,4036.08008,4061.57007,4013.29004,4060.42993,3809590000
2023-01-25,3982.70996,4019.55005,3949.06006,4016.21997,3724020000
2023-01-24,4001.73999,4023.91992,3989.79004,4016.94995,3320430000
2023-01-23,3978.13989,4039.31006,3971.63989,4019.81006,3945210000
2023-01-20,3909.04004,3972.95996,3897.86011,3972.61011,4013360000
2023-01-19,3911.84009,3922.93994,3885.54004,3898.8501,3991500000
2023-01-18,4002.25,4014.15991,3926.59009,3928.86011,4298710000
2023-01-17,3999.28003,4015.38989,3984.57007,3990.96997,4235560000
2023-01-13,3960.6001,4003.94995,3947.66992,3999.09009,3939700000
2023-01-12,3977.57007,3997.76001,3937.56006,3983.16992,4440260000
2023-01-11,3932.3501,3970.07007,3928.54004,3969.61011,4303360000
2023-01-10,3888.57007,3919.83008,3877.29004,3919.25,3851030000
2023-01-09,3910.82007,3950.57007,3890.41992,3892.09009,4311770000
2023-01-06,3823.37012,3906.18994,3809.56006,3895.08008,3923560000
