datetime,open,high,low,close,volume
2024-01-16,16775.09961,16895.33008,16726.58984,16830.71094,6386180000
2024-01-12,16855.0,16900.36914,16776.91992,16832.91992,4958940000
2024-01-11,16852.18945,16898.16016,16618.85938,16820.90039,5044690000
2024-01-10,16702.55078,16827.36914,16654.74023,16793.05078,4404590000
2024-01-09,16531.96094,16710.88086,16513.73047,16678.69922,5068410000
2024-01-08,16354.21973,16655.23047,16349.38965,16649.86914,6337770000
2024-01-05,16281.74023,16415.39062,16249.19043,16305.98047,5232820000
2024-01-04,16290.78027,16419.43945,16276.42969,16282.00977,5289220000
2024-01-03,16413.25977,16471.08008,16352.13965,16368.49023,5449950000
2024-01-02,16667.30078,16686.59961,16453.15039,16543.93945,5791170000
2023-12-29,16902.43945,16919.50977,16757.89062,16825.92969,5441060000
2023-12-28,16963.51953,16969.16992,16891.32031,16898.4707,5090570000
2023-12-27,16896.14062,16922.00977,16859.55078,16906.80078,7480170000
2023-12-26,16816.7793,16907.50977,16813.57031,16878.46094,6120600000
2023-12-22,16799.01953,16839.25,16703.57031,16777.40039,4796600000
2023-12-21,16719.60938,16768.01953,16621.51953,16757.41016,5465640000
2023-12-20,16763.64062,16860.67969,16552.06055,16554.16016,6294700000
2023-12-19,16734.25,16813.00977,16733.38086,16811.84961,5757180000
2023-12-18,16631.10938,16764.32031,16629.28906,16729.80078,5866080000
2023-12-15,16587.0,16669.76953,16557.00977,16623.44922,8377630000
2023-12-14,16603.53906,16660.71094,16419.25977,16537.83008,8033170000
2023-12-13,16392.17969,16581.03906,16357.20996,16562.36914,6732040000
2023-12-12,16209.61035,16354.25,16175.45996,16354.25,4950100000
2023-12-11,16069.62012,16232.25977,16061.87012,16221.73047,5607820000
2023-12-08,15952.84961,16100.86035,15937.58008,16084.69043,5430840000
2023-12-07,15888.23047,16042.50977,15875.48047,16022.49023,5694310000
2023-12-06,15990.2002,15990.94043,15776.9502,15788.0498,5167030000
2023-12-05,15763.65039,15931.83984,15760.58984,15877.70996,6179120000
2023-12-04,15837.12012,15852.4502,15695.58008,15839.66992,6270020000
2023-12-01,15892.58984,16013.75,15834.92969,15997.58008,5607000000
2023-11-30,15987.66016,16013.48047,15825.66992,15947.87012,5678070000
2023-11-29,16111.36035,16166.50977,15976.69043,15987.59961,4890220000
2023-11-28,15940.29004,16031.51953,15921.07031,16010.42969,4474400000
2023-11-27,15969.71973,16045.2998,15932.19043,15961.98047,4205880000
2023-11-24,15974.84961,16007.42969,15940.62012,15982.00977,2541840000
2023-11-22,16025.74023,16119.30957,15964.04004,16001.38965,3855240000
2023-11-21,15951.5498,15968.08984,15866.82031,15933.62012,4128600000
2023-11-20,15845.2002,16056.75977,15844.83008,16027.05957,4561810000
2023-11-17,15803.98047,15876.87012,15766.94043,15837.99023,4408640000
2023-11-16,15765.2002,15842.62988,15738.21973,15833.16992,4545180000
2023-11-15,15881.71973,15904.62988,15765.30957,15817.17969,5063830000
2023-11-14,15744.36035,15850.33984,15726.12012,15812.46973,5332490000
2023-11-13,15469.20996,15524.66016,15404.70996,15482.79004,4349590000
2023-11-10,15252.36035,15535.2002,15237.16992,15529.12012,4722140000
2023-11-09,15351.12012,15382.11035,15171.32031,15187.90039,5313970000
2023-11-08,15313.90039,15343.19043,15220.87988,15313.24023,4685550000
2023-11-07,15201.76953,15335.44043,15153.30957,15296.01953,4354460000
2023-11-06,15137.16016,15180.19043,15064.91016,15154.92969,4345850000
2023-11-03,14985.12012,15149.78027,14965.29004,15099.49023,4918750000
2023-11-02,14856.9502,14930.75977,14792.80957,14919.5498,4962950000
2023-11-01,14453.67969,14677.86035,14441.88965,14664.91016,4545120000
2023-10-31,14340.86035,14420.44043,14232.40039,14409.78027,4315630000
2023-10-30,14283.98047,14388.2002,14225.86035,14335.50977,4149320000
2023-10-27,14245.75,14321.04004,14130.37012,14180.41992,4172100000
2023-10-26,14314.00977,14372.50977,14058.33008,14109.57031,4894900000
2023-10-25,14642.08008,14643.69043,14362.24023,14381.63965,4599850000
2023-10-24,14678.41016,14774.16016,14610.33008,14745.86035,4604720000
2023-10-23,14514.11035,14746.37012,14419.05957,14604.84961,4669060000
2023-10-20,14752.58984,14781.21973,14552.12012,14560.87988,4622840000
2023-10-19,14981.12988,15023.91016,14749.2998,14783.12988,5014790000
2023-10-18,15022.28027,15103.87012,14865.80957,14909.25977,4617140000
2023-10-17,15009.25977,15187.05957,14932.76953,15122.00977,4417640000
2023-10-16,15054.48047,15209.5,15047.26953,15172.73047,4308690000
2023-10-13,15225.73047,15232.37012,14943.41992,14995.12012,4251550000
2023-10-12,15264.11035,15333.98047,15090.69043,15184.09961,4858620000
2023-10-11,15194.53027,15248.21973,15119.62012,15241.12012,4160440000
2023-10-10,15074.04004,15241.94043,15050.54004,15131.51953,4301350000
2023-10-09,14871.57031,15070.63965,14816.32031,15047.15039,3835930000
2023-10-06,14622.23047,15021.37988,14575.9502,14973.24023,4309420000
2023-10-05,14769.5498,14784.69043,14584.38965,14723.21973,4167470000
2023-10-04,14613.23047,14803.04004,14592.55957,14776.25,4308070000
2023-10-03,14744.0498,14819.87012,14504.13965,14565.62012,4684310000
2023-10-02,14717.90039,14892.17969,14701.51953,14837.57031,4554700000
2023-09-29,14853.34961,14901.84961,14664.78027,14715.24023,5138500000
2023-09-28,14530.95996,14787.58008,14510.16992,14702.76953,4648390000
2023-09-27,14600.13965,14657.20996,14432.59961,14580.16016,4841410000
2023-09-26,14668.4502,14678.48047,14505.67969,14545.83008,4693540000
2023-09-25,14662.69043,14771.12012,14615.4502,14768.90039,4100290000
2023-09-22,14756.62012,14855.91992,14686.83984,14701.09961,4302700000
2023-09-21,14813.49023,14849.25,14691.69043,14694.24023,5014890000
2023-09-20,15225.33984,15245.19043,14967.59961,14969.91992,4782440000
2023-09-19,15152.53027,15219.91992,15069.41016,15191.23047,4453460000
2023-09-18,15161.16992,15268.95996,15155.45996,15225.37012,4855880000
2023-09-15,15425.9502,15435.4502,15173.70996,15202.40039,8162210000
2023-09-14,15433.00977,15512.82031,15337.17969,15473.88965,4649010000
2023-09-13,15293.26953,15414.61035,15256.59961,15348.53027,4840310000
2023-09-12,15390.58984,15447.84961,15278.87988,15289.74023,4595490000
2023-09-11,15409.76953,15482.83984,15328.34961,15461.87012,4538870000
2023-09-08,15265.57031,15374.21973,15244.05957,15280.23047,4160360000
2023-09-07,15174.21973,15288.2002,15138.73047,15258.51953,4320830000
2023-09-06,15467.32031,15487.0,15289.48047,15371.44043,4215320000
2023-09-05,15460.51953,15556.84961,15419.95996,15508.24023,4379790000
2023-09-01,15600.9502,15618.84961,15429.36035,15490.86035,4033960000
2023-08-31,15475.42969,15575.00977,15466.41016,15501.07031,4568610000
2023-08-30,15386.66992,15484.83008,15341.94043,15462.42969,4364600000
2023-08-29,15043.01953,15391.55957,15034.54004,15376.5498,4748180000
2023-08-28,15035.48047,15086.23047,14948.91992,15052.45996,3666680000
2023-08-25,14858.92969,15001.29004,14715.36035,14941.83008,3970060000
2023-08-24,15278.92969,15279.24023,14814.83008,14816.44043,4383820000
2023-08-23,14947.58008,15188.86035,14947.58008,15148.05957,4127850000
2023-08-22,15035.07031,15037.79004,14883.98047,14908.95996,4282430000
2023-08-21,14762.00977,14958.87012,14739.37012,14936.69043,4363070000
2023-08-18,14589.70996,14744.57031,14557.83008,14694.83984,4801910000
2023-08-17,14943.33984,14949.58008,14698.29004,14715.80957,5280180000
2023-08-16,15021.62988,15077.0498,14874.01953,14876.46973,6243760000
2023-08-15,15172.08008,15192.87988,15014.36035,15037.65039,4473320000
2023-08-14,14988.41992,15206.25977,14972.00977,15205.58984,4272020000
2023-08-11,15010.51953,15102.53027,14973.66992,15028.07031,4638880000
2023-08-10,15217.29004,15366.29004,15072.49023,15128.83984,5299080000
2023-08-09,15286.99023,15288.75977,15077.91016,15101.70996,5591360000
2023-08-08,15279.41016,15295.7998,15148.25,15273.0498,5284550000
2023-08-07,15355.62012,15410.84961,15258.91992,15407.84961,4892330000
2023-08-04,15420.74023,15523.30957,15258.69043,15274.91992,5349450000
2023-08-03,15287.76953,15436.58984,15270.71973,15353.54004,6036970000
2023-08-02,15561.15039,15561.36035,15321.44043,15370.74023,5481960000
2023-08-01,15696.98047,15748.42969,15636.57031,15718.00977,4633770000
2023-07-31,15774.2998,15803.5498,15702.74023,15757.0,4934440000
2023-07-28,15630.16992,15788.48047,15617.75,15750.92969,4453520000
2023-07-27,15734.03027,15795.50977,15416.0498,15464.92969,5115840000
2023-07-26,15514.04004,15571.16016,15411.91016,15499.25977,4322000000
2023-07-25,15483.05957,15622.69043,15482.04004,15561.41992,3812470000
2023-07-24,15475.15039,15504.66992,15374.66016,15448.01953,4083070000
2023-07-21,15554.9502,15600.54004,15410.57031,15425.66992,5254180000
2023-07-20,15717.66992,15771.83984,15429.87012,15466.08984,5128020000
2023-07-19,15888.16016,15932.0498,15781.95996,15826.34961,5112420000
2023-07-18,15671.71973,15895.67969,15607.70996,15841.34961,4824070000
2023-07-17,15608.28027,15745.66992,15576.50977,15713.28027,4593160000
2023-07-14,15610.0,15720.05957,15531.0,15565.59961,5366890000
2023-07-13,15432.48047,15602.74023,15420.70996,15571.98047,5183560000
2023-07-12,15279.34961,15364.08984,15209.70996,15307.23047,5230620000
2023-07-11,15068.12988,15135.29004,14974.16016,15119.05957,4840950000
2023-07-10,15031.9502,15066.44043,14924.63965,15045.63965,5275390000
2023-07-07,15070.5,15210.62988,15032.55957,15036.84961,5098120000
2023-07-06,15054.09961,15106.4502,14969.13965,15089.4502,6113080000
2023-07-05,15165.36035,15275.17969,15162.66016,15203.78027,5339340000
2023-07-03,15190.54004,15232.95996,15153.59961,15208.69043,2902300000
2023-06-30,15085.24023,15213.75,15081.57031,15179.20996,4661120000
2023-06-29,14965.5498,14986.88965,14876.94043,14939.9502,4388140000
2023-06-28,14876.25,15051.08008,14865.80957,14964.57031,4533270000
2023-06-27,14751.57031,14972.30957,14726.75,14945.91016,5053660000
2023-06-26,14866.66016,14982.82031,14687.01953,14689.01953,4430600000
2023-06-23,14879.23047,14983.73047,14821.80957,14891.48047,7734500000
2023-06-22,14797.88965,15044.21973,14794.9502,15042.32031,4499550000
2023-06-21,15019.00977,15038.90039,14826.01953,14867.4502,5194640000
2023-06-20,15036.48047,15127.41992,14946.71973,15070.15039,5237710000
2023-06-16,15272.65039,15284.65039,15073.4502,15083.91992,8076530000
2023-06-15,14949.7002,15246.62012,14930.12012,15185.48047,5667520000
2023-06-14,14894.09961,15017.09961,14784.62012,15005.69043,5772550000
2023-06-13,14911.25977,14931.83008,14770.13965,14900.84961,5522100000
2023-06-12,14617.34961,14789.59961,14571.36035,14784.2998,4722680000
2023-06-09,14574.24023,14672.84961,14487.48047,14528.36035,4412710000
2023-06-08,14319.24023,14503.30957,14314.69043,14484.54004,4280160000
2023-06-07,14573.26953,14647.91016,14283.87988,14303.29004,5270600000
2023-06-06,14526.09961,14593.5,14476.99023,14558.08984,4810910000
2023-06-05,14550.12988,14662.9502,14516.87988,14556.5,4344280000
2023-06-02,14517.08008,14595.80957,14442.15039,14546.63965,4426760000
2023-06-01,14269.08984,14493.30957,14219.94043,14441.50977,4610310000
2023-05-31,14293.55957,14375.37988,14216.16016,14254.08984,5905760000
2023-05-30,14465.58984,14520.16992,14301.08008,14354.99023,4843470000
2023-05-26,13990.5498,14329.49023,13982.16016,14298.41016,4434070000
2023-05-25,13920.88965,13986.87012,13812.17969,13938.53027,4651640000
2023-05-24,13589.01953,13655.73047,13520.91992,13604.48047,4088270000
2023-05-23,13773.67969,13827.09961,13662.91016,13672.54004,4347440000
2023-05-22,13805.33008,13893.70996,13792.96973,13849.74023,4278920000
2023-05-19,13842.69043,13874.41992,13763.90039,13803.49023,3935780000
2023-05-18,13608.9502,13844.75977,13606.80957,13834.62012,4532890000
2023-05-17,13474.51953,13608.33008,13419.34961,13589.25977,4501820000
2023-05-16,13385.37012,13498.44043,13384.76953,13426.00977,4067510000
2023-05-15,13352.25977,13419.80957,13297.84961,13413.50977,3979290000
2023-05-12,13407.01953,13427.41992,13256.55957,13340.17969,4170000000
2023-05-11,13376.84961,13411.7002,13306.08008,13389.78027,4489490000
2023-05-10,13308.41016,13384.41992,13204.79004,13347.83008,4948260000
2023-05-09,13228.63965,13254.80957,13193.87988,13201.11035,4126780000
2023-05-08,13247.08984,13302.42969,13193.08008,13291.63965,4216360000
2023-05-05,13070.7002,13291.11035,13059.91016,13259.12988,4574790000
2023-05-04,13014.07031,13064.01953,12938.4502,12982.48047,4745780000
2023-05-03,13123.09961,13231.70996,13026.04004,13030.20996,5782160000
2023-05-02,13225.48047,13241.53027,13046.79004,13113.66016,5501410000
2023-05-01,13229.11035,13287.46973,13186.40039,13231.46973,5168430000
2023-04-28,13139.34961,13247.38965,13096.94043,13245.99023,5331380000
2023-04-27,12963.20996,13175.62012,12938.5,13160.03027,5253710000
2023-04-26,12866.63965,12929.62012,12783.41992,12806.48047,5281970000
2023-04-25,12905.08984,12933.28027,12724.24023,12725.11035,4806020000
2023-04-24,12981.70996,13044.21973,12883.76953,12969.75977,4854050000
2023-04-21,12970.32031,13030.84961,12899.63965,13000.76953,4868050000
2023-04-20,12962.29004,13107.91992,12933.7998,12985.98047,4590530000
2023-04-19,12992.50977,13128.25,12988.2002,13088.70996,4972700000
2023-04-18,13180.30957,13196.17969,13044.20996,13091.79004,4851810000
2023-04-17,13053.25977,13105.67969,12981.25977,13087.70996,4823180000
2023-04-14,13044.69043,13152.28027,12962.50977,13079.51953,4655740000
2023-04-13,12922.90039,13124.41016,12920.01953,13109.38965,4942990000
2023-04-12,13043.96973,13071.98047,12833.30957,12848.34961,4909770000
2023-04-11,13040.49023,13049.55957,12947.66016,12964.15039,4676960000
2023-04-10,12936.51953,13051.84961,12861.51953,13051.23047,4334070000
2023-04-06,12892.90039,13078.09961,12846.03027,13062.59961,3862800000
2023-04-05,13056.79004,13065.28027,12894.44043,12967.2002,4378590000
2023-04-04,13165.32031,13204.08008,13049.98047,13100.08008,4298760000
2023-04-03,13084.09961,13157.46973,13036.5498,13148.34961,4816440000
2023-03-31,12968.95996,13188.83008,12968.0,13181.34961,5521150000
2023-03-30,12934.99023,12987.96973,12894.13965,12963.13965,4738880000
2023-03-29,12768.13965,12867.32031,12734.67969,12846.03027,4493540000
2023-03-28,12654.91016,12654.91016,12517.87012,12610.57031,4036910000
2023-03-27,12797.90039,12839.41992,12647.94043,12673.07031,4330320000
2023-03-24,12700.50977,12770.28027,12608.15039,12767.0498,4363650000
2023-03-23,12735.59961,12900.09961,12611.66992,12729.23047,4917460000
2023-03-22,12742.41016,12943.62012,12563.78027,12567.15039,4981590000
2023-03-21,12643.34961,12762.4502,12582.75977,12741.44043,4829870000
2023-03-20,12487.79004,12578.34961,12407.82031,12562.61035,4970630000
2023-03-17,12570.16016,12674.33984,12444.08008,12519.87988,7903090000
2023-03-16,12211.87012,12595.69043,12190.65039,12581.38965,5498920000
2023-03-15,12083.24023,12269.4502,12026.17969,12251.32031,5912430000
2023-03-14,12078.45996,12217.87012,12035.21973,12199.79004,5533120000
2023-03-13,11752.09961,12073.95996,11695.41016,11923.16992,6201490000
2023-03-10,12001.7002,12069.62012,11789.86035,11830.28027,6193500000
2023-03-09,12230.83984,12340.4502,11970.33984,11995.87988,5061790000
2023-03-08,12181.05957,12237.71973,12102.28027,12215.33008,5085970000
2023-03-07,12303.19043,12344.04004,12130.00977,12152.16992,5422820000
2023-03-06,12344.65039,12466.87988,12297.57031,12302.48047,4982880000
2023-03-03,12110.70996,12300.45996,12095.24023,12290.80957,5102210000
2023-03-02,11830.08984,12074.58984,11830.08984,12044.87012,5313760000
2023-03-01,12026.71973,12054.48047,11906.58008,11938.57031,4927530000
2023-02-28,12041.75,12146.51953,12021.32031,12042.12012,5340950000
2023-02-27,12106.79004,12159.63965,12034.61035,12057.79004,4494000000
2023-02-24,11979.7998,12018.32031,11900.83984,11969.65039,4432650000
2023-02-23,12224.44043,12227.40039,12003.30957,12180.13965,4714580000
2023-02-22,12085.66992,12156.20996,12006.04004,12066.26953,4671270000
2023-02-21,12205.20996,12257.05957,12058.23047,12060.2998,5002540000
2023-02-17,12352.2998,12385.51953,12233.79004,12358.17969,4925230000
2023-02-16,12495.07031,12653.40039,12440.0,12442.48047,5159410000
2023-02-15,12531.59961,12689.33984,12486.41992,12687.88965,5056640000
2023-02-14,12413.09961,12627.40039,12356.32031,12590.88965,5032430000
2023-02-13,12356.5,12522.78027,12313.4502,12502.30957,4752880000
2023-02-10,12306.58984,12375.71973,12204.20996,12304.91992,4885030000
2023-02-09,12677.54004,12679.54004,12327.44043,12381.16992,5536290000
2023-02-08,12680.03027,12709.4502,12471.12012,12495.37988,5052870000
2023-02-07,12474.9502,12771.58984,12419.70996,12728.26953,5720240000
2023-02-06,12468.7998,12558.87012,12411.87988,12464.50977,5538350000
2023-02-03,12520.9502,12828.70996,12520.9502,12573.36035,5954490000
2023-02-02,12655.17969,12880.98047,12600.75977,12803.13965,7038210000
2023-02-01,12087.91992,12458.87012,12010.73047,12363.09961,6336040000
2023-01-31,11915.94043,12104.12988,11915.94043,12101.92969,5695150000
2023-01-30,12047.16016,12087.67969,11906.11035,11912.38965,5122320000
2023-01-27,12000.20996,12248.15039,11999.87012,12166.59961,6243800000
2023-01-26,11972.57031,12055.80957,11853.37012,12051.48047,5732890000
2023-01-25,11636.00977,11841.80957,11550.07031,11814.69043,5485570000
2023-01-24,11802.9502,11889.37012,11780.07031,11846.63965,5670860000
2023-01-23,11652.0,11918.86035,11617.83008,11872.54004,5997810000
2023-01-20,11363.84961,11623.2002,11329.54004,11619.03027,5980110000
2023-01-19,11345.19043,11388.45996,11251.94043,11295.66992,4660800000
2023-01-18,11636.61035,11690.26953,11403.30957,11410.29004,5288630000
2023-01-17,11531.54004,11615.9502,11484.01953,11557.19043,5138410000
2023-01-13,11362.12988,11547.95996,11347.59961,11541.48047,5077990000
2023-01-12,11441.4502,11500.86035,11246.01953,11459.61035,5681240000
2023-01-11,11259.16016,11403.88965,11220.75,11402.51953,5284390000
2023-01-10,11069.0498,11207.55957,11050.67969,11205.78027,4710680000
